delivery_id,order_id,shipping_address,tracking_number,delivery_status,delivery_date
16386,16386,"USNS Ramirez, FPO AE 65414",TRACK016386,returned,2024-07-26 00:41:44.452260
16387,16387,"856 Mary Springs Apt. 199, South Patriciastad, VA 84150",TRACK016387,returned,2024-07-30 15:51:49.308117
16388,16388,"216 Todd Fields Suite 820, West Jeffery, GA 02177",TRACK016388,in_transit,2023-10-25 08:25:13.843139
16389,16389,"374 Villegas Prairie, East Michael, MD 22851",TRACK016389,processing,2024-09-22 03:40:18.843293
16390,16390,"6573 Elliott Alley Apt. 510, Port Sharon, NE 27848",TRACK016390,cancelled,2024-09-14 00:08:04.519272
16391,16391,"USNS Smith, FPO AA 93863",TRACK016391,returned,2024-08-03 03:22:58.906550
16392,16392,"24773 Samuel Brook, South Timothyburgh, PR 49422",TRACK016392,processing,2024-06-30 08:57:31.380549
16393,16393,"0308 Sharon Crescent Apt. 188, Lake Sharon, HI 31900",TRACK016393,returned,2024-07-18 19:48:48.050594
16394,16394,"1341 Thomas Coves Apt. 629, Batesmouth, WV 12823",TRACK016394,cancelled,2024-07-14 02:58:07.269805
16395,16395,"0341 Jeffrey Street Suite 762, Josephville, ID 61111",TRACK016395,cancelled,2023-10-24 01:42:39.435497
16396,16396,"17956 Novak Port, Davidfurt, TN 28378",TRACK016396,cancelled,2024-01-13 18:57:07.632765
16397,16397,"9004 Guzman Well, Linchester, GA 59399",TRACK016397,delivered,2024-09-08 04:59:30.411842
16398,16398,"18279 Denise Harbors Suite 321, Colontown, GA 56583",TRACK016398,cancelled,2024-07-24 19:30:16.498050
16399,16399,"5519 Campbell Flats, West Andrewbury, NJ 39878",TRACK016399,returned,2024-04-24 03:12:16.364314
16400,16400,"62029 Steele Fields Apt. 633, Lake Kaylaberg, AL 53908",TRACK016400,processing,2024-02-03 01:03:15.684577
16401,16401,"4305 Cole Spurs, Port Jerryfurt, FM 84023",TRACK016401,in_transit,2024-08-28 01:41:08.156211
16402,16402,"976 Thomas Points Suite 987, Lake Sandra, AL 21911",TRACK016402,delivered,2023-12-10 17:19:32.503915
16403,16403,"758 Justin Pines Apt. 069, Port Calvin, MP 66413",TRACK016403,in_transit,2024-09-16 03:01:18.274544
16404,16404,"154 Natalie Ramp, Ryanbury, AL 21965",TRACK016404,delivered,2024-07-02 17:00:46.056307
16405,16405,"215 Brendan Mall Apt. 077, Lorrainefurt, WV 73767",TRACK016405,returned,2024-07-25 02:49:48.625184
16406,16406,"958 Ross Alley Suite 897, South Kellymouth, TX 28588",TRACK016406,delivered,2024-09-26 18:28:01.175016
16407,16407,"25798 Ibarra Isle Suite 220, Mcdanielmouth, HI 24442",TRACK016407,in_transit,2024-05-27 15:22:41.485192
16408,16408,"1435 Tanya Creek Suite 501, Warrentown, NJ 51858",TRACK016408,in_transit,2024-06-04 10:18:03.419722
16409,16409,"444 Sarah Tunnel, Lake Christinaport, NM 58364",TRACK016409,in_transit,2024-01-27 21:59:23.954557
16410,16410,"99949 Peterson Corners, Mitchellport, AR 14818",TRACK016410,delivered,2024-09-15 11:33:48.403120
16411,16411,"USNV Shepherd, FPO AE 35389",TRACK016411,in_transit,2023-12-29 23:24:47.096276
16412,16412,"93942 Schroeder Valleys Apt. 268, Lake Jaredmouth, IN 26296",TRACK016412,returned,2024-04-27 07:42:40.707842
16413,16413,"Unit 1284 Box 3814, DPO AP 42761",TRACK016413,processing,2024-05-26 17:17:05.772161
16414,16414,"344 Jamie Locks Suite 054, West Matthew, WV 50812",TRACK016414,cancelled,2023-10-26 23:41:38.016062
16415,16415,"8919 Danielle Camp, Longshire, AS 91915",TRACK016415,delivered,2024-08-12 03:37:12.860825
16416,16416,"0429 Campos Village, Lake Victor, UT 11725",TRACK016416,in_transit,2024-06-12 16:25:59.932297
16417,16417,"11003 Shawn Springs Apt. 927, Port Stephanie, HI 63590",TRACK016417,returned,2024-06-25 03:23:50.106688
16418,16418,"3831 Jenkins Tunnel Suite 225, Zunigahaven, IA 59394",TRACK016418,processing,2024-06-22 13:37:53.455759
16419,16419,"064 Douglas Squares Apt. 219, West Michaelshire, MS 29180",TRACK016419,cancelled,2024-08-28 19:08:39.582375
16420,16420,"07791 Perkins Meadow, East Jackview, MH 60451",TRACK016420,processing,2024-01-26 19:58:52.945032
16421,16421,"75168 Hampton Pass, South Danielchester, ME 29581",TRACK016421,processing,2024-03-06 15:50:12.685896
16422,16422,"USCGC Jones, FPO AE 21831",TRACK016422,returned,2024-03-30 12:20:55.621824
16423,16423,"28496 Jeremy Manor, Banksshire, OK 98312",TRACK016423,in_transit,2024-09-26 21:16:11.396060
16424,16424,"2362 Fuller Brook Apt. 055, Mendozaborough, DE 08014",TRACK016424,returned,2023-11-21 02:57:41.422088
16425,16425,"55056 Snyder Heights, New Matthewmouth, SD 40994",TRACK016425,processing,2024-05-25 03:01:44.564258
16426,16426,"USS Porter, FPO AE 19640",TRACK016426,returned,2023-11-03 16:22:30.007186
16427,16427,"856 Madison Lane, West Michaelport, OK 02760",TRACK016427,returned,2024-08-29 10:13:41.224115
16428,16428,"849 Annette Mountains, South Jeremyborough, AS 14584",TRACK016428,delivered,2024-06-07 22:42:11.968453
16429,16429,"Unit 7472 Box 7220, DPO AE 12181",TRACK016429,in_transit,2023-12-26 20:39:17.729848
16430,16430,"1052 Lee Spur Apt. 079, North Natashamouth, AL 45156",TRACK016430,processing,2024-05-31 15:15:52.150009
16431,16431,"8110 Taylor Corners Suite 654, New Pennyfurt, LA 11776",TRACK016431,in_transit,2024-10-10 13:34:18.935955
16432,16432,"6772 Ellen Springs Suite 480, West Gabriela, MP 31035",TRACK016432,processing,2024-02-01 13:49:00.215028
16433,16433,"4574 Moore Square, East Jessicamouth, LA 85921",TRACK016433,returned,2023-11-12 05:55:35.325481
16434,16434,"42130 James Tunnel Apt. 947, Spencerside, OK 62374",TRACK016434,returned,2024-01-28 08:56:42.517183
16435,16435,"921 Heather Avenue Suite 744, South Scott, DC 52898",TRACK016435,cancelled,2024-03-16 22:06:36.839332
16436,16436,"89698 Stevens Coves Suite 499, South Jacob, AZ 20189",TRACK016436,cancelled,2024-07-22 12:40:28.028364
16437,16437,"PSC 1159, Box 8258, APO AE 56549",TRACK016437,delivered,2024-04-26 14:54:28.983072
16438,16438,"447 Nicholas Fields, Barryport, AL 81307",TRACK016438,cancelled,2023-12-23 00:52:08.023269
16439,16439,"USS Turner, FPO AE 19744",TRACK016439,processing,2023-11-17 10:57:18.422446
16440,16440,"PSC 6134, Box 5546, APO AA 60967",TRACK016440,processing,2024-02-28 17:07:22.397542
16441,16441,"4974 Wolfe Land Apt. 620, Lake Cynthiastad, AL 29990",TRACK016441,in_transit,2024-04-23 08:23:53.067271
16442,16442,"86479 Erika Village, Karenshire, HI 58637",TRACK016442,delivered,2024-08-20 13:38:24.770119
16443,16443,"8108 Bailey Plains, Dustinchester, GA 93039",TRACK016443,delivered,2024-03-25 03:38:46.213529
16444,16444,"94047 Nicole Glen, Geoffreyhaven, AZ 25640",TRACK016444,cancelled,2024-05-26 19:42:23.919406
16445,16445,"PSC 1193, Box 4326, APO AA 85934",TRACK016445,returned,2023-12-18 19:07:42.671616
16446,16446,"1535 Briana Curve, Joshuaport, MO 41774",TRACK016446,delivered,2024-03-14 21:28:41.403331
16447,16447,"89022 Barr Pass, North Amanda, MT 27340",TRACK016447,in_transit,2024-09-15 11:07:11.551582
16448,16448,"995 Cherry Island Suite 813, Angelahaven, AK 61905",TRACK016448,returned,2024-04-29 05:18:09.485406
16449,16449,"465 Brian View, Kelseyfort, NH 33779",TRACK016449,cancelled,2024-09-22 21:32:29.673269
16450,16450,"07103 Jackson Roads Apt. 952, Hayesstad, IN 90621",TRACK016450,cancelled,2024-04-17 12:52:55.817905
16451,16451,"305 Armstrong Shore Suite 616, East Keith, NM 16838",TRACK016451,returned,2024-09-05 05:47:30.889527
16452,16452,"1570 Anderson Rapid Suite 864, Huertafort, GU 16676",TRACK016452,in_transit,2024-09-23 11:14:50.722400
16453,16453,"5927 Scott Viaduct, North Calvin, OR 23010",TRACK016453,returned,2024-07-18 04:03:04.621002
16454,16454,"2880 Ashley Fork Suite 081, East Christopherhaven, WY 24277",TRACK016454,in_transit,2023-12-29 12:27:03.848207
16455,16455,"4438 Campbell Oval Apt. 491, Port Michaelfort, PW 24160",TRACK016455,processing,2024-10-14 18:59:50.850240
16456,16456,"392 Cody Lodge, Port Peterton, TN 84647",TRACK016456,returned,2023-12-10 07:35:16.963092
16457,16457,"9890 Danielle Canyon Suite 186, Marcmouth, DE 04531",TRACK016457,delivered,2024-08-19 05:20:19.782917
16458,16458,"143 Schmidt Bypass Suite 917, Stephanietown, MP 75548",TRACK016458,delivered,2024-06-03 08:37:02.038221
16459,16459,"060 Colin Pass, East Thomasborough, OH 99067",TRACK016459,returned,2023-11-12 12:15:27.266529
16460,16460,"0810 Robinson Cape Apt. 158, Rogersport, MD 92607",TRACK016460,cancelled,2024-07-09 22:58:59.341529
16461,16461,"65814 Patricia Key Apt. 488, Caitlinville, UT 35212",TRACK016461,in_transit,2023-12-26 08:54:09.582672
16462,16462,"358 Serrano Inlet Apt. 543, North Tamara, NY 84971",TRACK016462,in_transit,2024-05-26 14:24:00.994587
16463,16463,"67280 Stein Rest, East Kelsey, DE 23988",TRACK016463,in_transit,2024-06-12 01:52:46.848586
16464,16464,"016 Teresa Mall, West Lawrenceborough, CO 99268",TRACK016464,in_transit,2024-03-07 19:52:40.351869
16465,16465,"133 Robertson Mill Suite 344, Christopherville, CA 10544",TRACK016465,delivered,2024-02-10 09:15:29.637693
16466,16466,"2875 Gary Causeway Suite 407, Martinezmouth, NM 66472",TRACK016466,returned,2024-01-16 20:19:12.971377
16467,16467,"867 Keith Fort, Martintown, WY 45270",TRACK016467,in_transit,2024-05-10 00:20:12.252700
16468,16468,"76427 Rodriguez Square Suite 709, New Ashleyfort, MN 17566",TRACK016468,returned,2024-01-15 22:25:06.407676
16469,16469,"90220 Brittany Shoals Suite 288, Villamouth, MD 30878",TRACK016469,cancelled,2024-01-30 12:21:14.449683
16470,16470,"548 Michael Streets Suite 959, South Erinland, SD 52559",TRACK016470,in_transit,2023-10-28 13:34:37.718965
16471,16471,"29382 Sherry Forks, East Ana, MP 02750",TRACK016471,cancelled,2024-08-04 14:10:39.353089
16472,16472,"8806 Rose Well, Joshuabury, TN 27754",TRACK016472,in_transit,2023-10-22 07:12:14.623739
16473,16473,"PSC 1918, Box 7773, APO AE 82361",TRACK016473,returned,2024-04-25 21:50:11.771098
16474,16474,"013 Molly Estate Apt. 733, North Alishahaven, MO 21543",TRACK016474,delivered,2024-09-24 10:20:28.813275
16475,16475,"8237 Smith Pines, Lake Christinaburgh, NJ 99765",TRACK016475,cancelled,2023-12-01 05:46:17.069576
16476,16476,"4875 Moore Junctions, Barneston, OR 67685",TRACK016476,in_transit,2023-12-04 23:42:16.142063
16477,16477,"97512 Linda Glens, Miguelborough, OK 47628",TRACK016477,cancelled,2024-01-10 03:33:15.893360
16478,16478,"PSC 8260, Box 2407, APO AA 83652",TRACK016478,processing,2023-12-31 11:17:23.838123
16479,16479,"USNV Reid, FPO AE 65250",TRACK016479,returned,2024-09-06 09:02:32.094879
16480,16480,"89876 Hicks Burg, East Dana, SC 41427",TRACK016480,returned,2024-06-14 13:56:42.628257
16481,16481,"2888 Hoffman Trail, Petersonfort, NV 60129",TRACK016481,returned,2024-01-13 15:43:30.636790
16482,16482,"8617 Perez Row, East Haleytown, GA 59450",TRACK016482,processing,2024-08-20 19:11:00.371388
16483,16483,"99968 Brown Avenue, East Eric, MT 56203",TRACK016483,processing,2024-06-06 00:10:04.495048
16484,16484,"4042 Meyer Turnpike Apt. 580, Whitefort, IA 94054",TRACK016484,cancelled,2023-10-30 03:18:18.721290
16485,16485,"293 Glass Plaza Suite 519, South Ryan, CA 55401",TRACK016485,processing,2024-09-12 12:01:10.716095
16486,16486,"4796 Robinson Brooks, Bonniehaven, IA 60330",TRACK016486,delivered,2024-08-20 08:05:10.434281
16487,16487,"4229 Pena Park, South Jillburgh, MP 69600",TRACK016487,cancelled,2024-09-08 11:33:27.057153
16488,16488,"593 Atkins Rest, Stefanieshire, NJ 23131",TRACK016488,returned,2023-12-21 03:58:03.554258
16489,16489,"304 Andrews Meadows, East Shannon, IL 53971",TRACK016489,delivered,2024-01-17 13:56:20.719615
16490,16490,"82291 Carr Views Apt. 010, New Phillip, NH 03918",TRACK016490,in_transit,2024-07-30 17:56:38.523064
16491,16491,"915 Clark Village Suite 090, Rossmouth, GU 52561",TRACK016491,cancelled,2024-06-16 21:32:11.197997
16492,16492,"9147 Neal Street Apt. 366, Andrewsville, WY 36972",TRACK016492,delivered,2024-01-03 00:51:14.831663
16493,16493,"71179 Brown Islands, Raymondtown, TX 47661",TRACK016493,delivered,2024-02-19 17:37:11.370311
16494,16494,"04000 Craig Centers Apt. 889, Martinezmouth, MA 24739",TRACK016494,in_transit,2024-02-05 21:49:16.079921
16495,16495,"53162 Anderson View, Port James, AS 94730",TRACK016495,processing,2024-01-11 17:10:31.411575
16496,16496,"007 Andrew Crossroad, North Thomasland, AK 51521",TRACK016496,processing,2024-02-04 22:24:39.357300
16497,16497,"0939 Zhang Skyway Suite 051, Lake Billyland, OH 36391",TRACK016497,cancelled,2023-11-19 17:32:26.418019
16498,16498,"145 Ramirez Ridge, Silvaside, NY 01232",TRACK016498,processing,2024-04-21 16:10:19.835257
16499,16499,"3317 Kevin Views Apt. 368, North Susanfurt, FM 67536",TRACK016499,delivered,2024-08-08 15:21:05.317491
16500,16500,"02861 Julie Track, Lake Taratown, ME 52055",TRACK016500,in_transit,2024-06-09 04:33:05.635520
16501,16501,"44293 Rogers Ferry Apt. 799, Lake Connor, WA 24631",TRACK016501,cancelled,2024-08-21 16:02:32.835848
16502,16502,"91975 Shannon Grove, Monicaside, FL 26533",TRACK016502,delivered,2024-08-20 09:44:15.226959
16503,16503,"51478 Kristen Road Apt. 658, Kathrynburgh, WI 11748",TRACK016503,cancelled,2023-11-17 21:26:00.903932
16504,16504,"939 Christopher Manor Suite 849, Allenview, OR 46564",TRACK016504,returned,2024-05-21 11:25:44.994952
16505,16505,"639 Armstrong Terrace, Riveraburgh, VT 08043",TRACK016505,delivered,2024-06-13 05:46:53.927144
16506,16506,"236 Lydia Plain, Harrisonbury, PR 95350",TRACK016506,delivered,2024-05-01 18:43:30.491395
16507,16507,"8331 Torres Cliffs, Port Annemouth, CT 25707",TRACK016507,cancelled,2024-03-08 20:46:12.886396
16508,16508,"2361 Steven Dale, Port Ian, NH 61081",TRACK016508,in_transit,2023-12-03 14:46:10.905392
16509,16509,"0912 Miller Passage, Lake Joseph, IL 41711",TRACK016509,returned,2024-04-30 21:50:44.124555
16510,16510,"9910 Garcia Lake Suite 579, Perezland, MS 28796",TRACK016510,cancelled,2023-12-07 12:40:00.363980
16511,16511,"7481 Hayley Knoll, Bernardton, NJ 36490",TRACK016511,delivered,2024-04-11 15:46:24.969188
16512,16512,"6668 Curry Place, Jonathanfort, NH 41667",TRACK016512,returned,2023-11-23 19:14:43.396034
16513,16513,"4548 Xavier Village Apt. 241, New Jamestown, PW 74473",TRACK016513,cancelled,2024-07-17 02:59:23.330184
16514,16514,"3579 Johnson Forest Suite 572, South Dennisbury, KS 46649",TRACK016514,delivered,2024-09-09 04:49:18.808575
16515,16515,"038 Rachel Forest Apt. 108, Johnview, WI 91999",TRACK016515,processing,2024-04-29 00:03:08.243488
16516,16516,"48330 Campbell Gardens, West Deanna, NE 79958",TRACK016516,cancelled,2023-10-19 07:20:22.577142
16517,16517,"4452 Wilson Bridge Suite 700, Dennisbury, VT 78543",TRACK016517,processing,2024-02-26 02:01:10.541641
16518,16518,"9014 Nguyen Curve, West Alexstad, GU 50943",TRACK016518,cancelled,2023-11-29 20:09:33.295871
16519,16519,"058 Vance Greens Suite 619, North Denise, NV 51245",TRACK016519,returned,2023-10-24 15:13:59.190609
16520,16520,"USS Snyder, FPO AP 21292",TRACK016520,in_transit,2023-10-24 00:14:08.715989
16521,16521,"24492 Roberson Parkways, Toddton, SD 28409",TRACK016521,delivered,2024-06-19 09:05:09.742617
16522,16522,"Unit 8022 Box 2738, DPO AA 70032",TRACK016522,in_transit,2024-06-15 09:57:21.156237
16523,16523,"864 Shepard Isle Suite 502, East Vincentberg, WA 42502",TRACK016523,processing,2024-08-21 14:52:48.658719
16524,16524,"825 Cody Circle, Susanton, ID 45426",TRACK016524,returned,2024-02-04 14:59:27.979572
16525,16525,"583 Coleman Rapid Suite 745, Lake Juan, ND 73104",TRACK016525,cancelled,2023-10-15 23:40:57.653029
16526,16526,"49639 Hamilton Meadow Suite 018, East John, CA 63404",TRACK016526,returned,2024-04-28 08:40:13.623941
16527,16527,"8325 Hardy Extensions Apt. 706, Michaelfurt, MT 42672",TRACK016527,delivered,2024-07-31 23:56:36.237470
16528,16528,"128 Deborah Island Suite 952, East Michaelborough, WA 86659",TRACK016528,returned,2023-12-06 12:17:28.503231
16529,16529,"534 Barajas Pines Apt. 581, North Joshuaview, MI 18331",TRACK016529,delivered,2024-10-07 15:31:24.022675
16530,16530,"406 Smith Courts Suite 722, Miguelbury, GU 92817",TRACK016530,processing,2024-07-30 15:54:47.092112
16531,16531,"812 Mccarthy Spurs Apt. 100, Lawsonbury, MS 55503",TRACK016531,cancelled,2024-04-02 18:58:59.712459
16532,16532,"617 Campbell Camp, East Brandon, AZ 86188",TRACK016532,delivered,2023-12-26 14:32:06.774241
16533,16533,"21945 Scott Manors, Debraland, MO 31310",TRACK016533,processing,2024-08-11 04:17:08.206459
16534,16534,"2989 Harrison Mountains Suite 484, Port Tonya, PW 72753",TRACK016534,in_transit,2024-05-09 05:54:00.900859
16535,16535,"6328 Haynes Oval, Hendricksbury, MS 60810",TRACK016535,in_transit,2024-01-16 22:46:36.661725
16536,16536,"15990 Christopher Place Suite 804, New David, DE 44785",TRACK016536,delivered,2024-07-03 09:54:07.777831
16537,16537,"18027 Lynn Port Apt. 292, Port Frederickville, MO 91000",TRACK016537,cancelled,2023-11-18 17:15:44.900599
16538,16538,"USS Garcia, FPO AA 65175",TRACK016538,processing,2024-01-15 06:08:45.215272
16539,16539,"580 Warren Drive Apt. 929, Allenshire, SC 99151",TRACK016539,in_transit,2023-11-04 11:34:13.262184
16540,16540,"841 Teresa Summit Suite 110, Rileyshire, NM 58118",TRACK016540,processing,2024-05-10 17:46:58.129925
16541,16541,"071 Ibarra Trace, Pattonfurt, DE 23862",TRACK016541,in_transit,2024-01-16 22:27:13.874742
16542,16542,"87751 Kevin Valleys, Garciamouth, FL 90089",TRACK016542,delivered,2023-11-10 16:15:40.903656
16543,16543,"USNV Williams, FPO AA 01933",TRACK016543,processing,2024-09-22 03:37:28.285187
16544,16544,"50883 Danny Ridge Suite 373, North Jennifermouth, WV 99276",TRACK016544,returned,2024-03-11 20:45:27.227831
16545,16545,"75811 Bean Hollow Apt. 863, East Victoriaborough, OR 91344",TRACK016545,cancelled,2024-05-19 23:35:10.367120
16546,16546,"Unit 1170 Box 9270, DPO AA 29692",TRACK016546,returned,2023-10-31 11:54:40.515934
16547,16547,"8826 Gonzalez Cliff, Mistytown, IN 03539",TRACK016547,delivered,2024-02-29 14:14:03.772969
16548,16548,"27369 Holland Knoll, New Lori, MD 11995",TRACK016548,processing,2024-07-15 13:53:40.325939
16549,16549,"74162 Rice Mission Apt. 524, Port Cathyfort, GA 30448",TRACK016549,returned,2024-02-14 21:50:50.858494
16550,16550,"02261 Mark Shoals, Garciafort, AR 54183",TRACK016550,returned,2024-07-20 06:08:51.480452
16551,16551,"080 John Common, South Joseph, MA 48334",TRACK016551,in_transit,2024-03-03 02:43:14.448559
16552,16552,"7055 Carla Overpass, West Robertside, SD 65016",TRACK016552,cancelled,2024-07-05 04:36:48.231974
16553,16553,"65185 Stone Lights Apt. 613, Reynoldsland, NV 89108",TRACK016553,cancelled,2024-09-07 03:34:31.974811
16554,16554,"93641 Richard Creek Apt. 169, Faithmouth, FM 70835",TRACK016554,cancelled,2024-09-07 00:13:43.090579
16555,16555,"894 Danielle Way, Joelmouth, LA 19885",TRACK016555,in_transit,2024-03-05 14:21:04.666866
16556,16556,"9918 Darlene Mall, Velasquezton, DE 66012",TRACK016556,in_transit,2024-02-01 13:14:22.695629
16557,16557,"36193 Newton Inlet, Williamstad, WV 97504",TRACK016557,returned,2024-03-05 07:56:41.373683
16558,16558,"USS Myers, FPO AE 24557",TRACK016558,returned,2023-11-10 02:30:19.894635
16559,16559,"19661 April Hollow, Port Barbara, CT 17642",TRACK016559,returned,2024-08-10 08:44:08.979496
16560,16560,"776 John Groves Apt. 163, Julieport, AZ 74597",TRACK016560,returned,2024-08-01 14:13:50.512951
16561,16561,"41323 Jordan Square Suite 036, South Gina, MI 22108",TRACK016561,processing,2024-09-10 21:06:59.627506
16562,16562,"1164 Russell Unions Apt. 031, Lake Anna, IA 98526",TRACK016562,processing,2023-11-11 11:09:53.662314
16563,16563,"4747 Gabriel Stream Suite 833, Jonesside, AZ 73576",TRACK016563,returned,2024-08-19 22:38:38.502422
16564,16564,"PSC 3854, Box 0498, APO AE 72961",TRACK016564,in_transit,2024-04-15 08:39:57.160104
16565,16565,"20207 Michael Cliffs Apt. 260, Garychester, VT 12349",TRACK016565,delivered,2024-08-10 15:14:59.222054
16566,16566,"404 Jennifer Station, West Jennifer, IL 32758",TRACK016566,processing,2023-12-05 22:10:01.758245
16567,16567,"61395 Fred Lock Suite 771, Mccormickfort, SD 98218",TRACK016567,processing,2024-09-27 20:27:30.357233
16568,16568,"8532 Mueller Islands, Liumouth, CO 78142",TRACK016568,in_transit,2024-02-14 17:02:45.503066
16569,16569,"7598 Clark Turnpike, Lake Ronnie, RI 22437",TRACK016569,processing,2024-07-11 07:05:20.765150
16570,16570,"1284 Mayer Crossing Apt. 025, South Lauren, MH 60822",TRACK016570,returned,2024-03-08 15:49:28.435344
16571,16571,"824 Baker Plaza, Ashleyland, IL 01781",TRACK016571,returned,2023-11-18 14:42:49.775938
16572,16572,"95087 Payne Green, Jamieton, MS 80306",TRACK016572,delivered,2024-08-29 18:35:03.477006
16573,16573,"015 James Oval Suite 069, South Cody, IL 28262",TRACK016573,returned,2024-08-23 06:10:37.084478
16574,16574,"8624 Victor Isle Suite 448, Lisafurt, NC 17415",TRACK016574,returned,2024-08-12 01:19:36.824334
16575,16575,"92951 Ashley Track, Prattfort, ND 20706",TRACK016575,in_transit,2024-02-06 04:35:51.772969
16576,16576,"1498 Cook Ports Suite 917, East Patricia, MT 63320",TRACK016576,cancelled,2024-06-04 00:43:18.897893
16577,16577,"16254 Wilson Roads, Port Rhonda, OK 48441",TRACK016577,delivered,2024-09-22 04:12:16.866250
16578,16578,"960 Dunn Pines Apt. 026, Hallville, MO 70761",TRACK016578,returned,2024-09-04 12:20:12.587330
16579,16579,"8981 Brittany Crossing Suite 854, West Chadbury, OR 98076",TRACK016579,delivered,2024-09-21 22:15:54.290298
16580,16580,"461 Taylor Loaf, New Thomasstad, AS 93085",TRACK016580,returned,2024-04-19 22:53:14.484996
16581,16581,"824 Kane Junctions, Lindamouth, PR 35910",TRACK016581,delivered,2024-06-27 15:26:24.375467
16582,16582,"8164 Jose Common Apt. 951, East Randymouth, CO 27853",TRACK016582,processing,2024-02-20 14:49:27.047690
16583,16583,"1214 John Mount Suite 181, New Jennifer, MH 72134",TRACK016583,delivered,2024-02-06 02:41:53.267555
16584,16584,"96543 Ferrell Inlet, Keithmouth, WI 55312",TRACK016584,returned,2023-11-06 05:49:41.768208
16585,16585,"Unit 7261 Box 0184, DPO AP 97892",TRACK016585,processing,2024-10-06 21:24:09.844252
16586,16586,"Unit 4398 Box 3314, DPO AP 32658",TRACK016586,in_transit,2023-12-07 04:55:14.538900
16587,16587,"3366 Justin Corner, Lake Marystad, VT 79833",TRACK016587,in_transit,2024-01-18 16:59:30.848511
16588,16588,"78995 Judy Union Suite 974, Coleside, CA 87685",TRACK016588,delivered,2024-01-29 05:32:18.728692
16589,16589,"0609 Ronald Tunnel, Lake Taylorfort, WI 00846",TRACK016589,in_transit,2024-07-31 12:54:47.093137
16590,16590,"53210 Castaneda Groves Apt. 115, Tommyport, HI 09272",TRACK016590,cancelled,2023-12-31 13:51:43.025106
16591,16591,"06086 Ferguson Walks Suite 853, South Kimberlyview, MN 60176",TRACK016591,returned,2024-04-27 06:15:00.699530
16592,16592,"477 Moore Place, New Michelletown, PW 38382",TRACK016592,cancelled,2024-09-23 10:36:48.621554
16593,16593,"92978 Coleman Streets Suite 429, Fordhaven, WV 57703",TRACK016593,delivered,2024-03-05 18:05:29.773324
16594,16594,"56633 Rivera Viaduct, Richardsonton, GU 85791",TRACK016594,delivered,2024-07-09 02:00:40.602233
16595,16595,"3847 Marc Light Apt. 124, New Alan, IN 10170",TRACK016595,in_transit,2024-03-24 15:53:42.855540
16596,16596,"USS Moses, FPO AE 72558",TRACK016596,in_transit,2023-12-31 04:31:25.817062
16597,16597,"81779 Cynthia Estates Suite 671, West Katherine, IA 07115",TRACK016597,cancelled,2023-12-26 02:10:46.351460
16598,16598,"090 Ann Pine Apt. 130, Port Kristy, VI 38220",TRACK016598,returned,2023-10-27 08:10:52.134575
16599,16599,"1101 Caldwell Mountain Suite 923, New Marthashire, NE 32025",TRACK016599,processing,2023-12-12 19:53:05.339729
16600,16600,"35775 Melissa Drive Suite 927, North Cynthiaburgh, AS 50808",TRACK016600,processing,2024-04-07 23:28:45.534829
16601,16601,"PSC 1926, Box 6071, APO AA 39498",TRACK016601,processing,2024-10-12 07:40:07.570342
16602,16602,"9363 Williams Street Suite 919, South Wendy, WV 83973",TRACK016602,returned,2024-10-08 06:11:21.414651
16603,16603,"56666 Callahan Circles, South Matthewview, CO 38905",TRACK016603,in_transit,2024-01-21 15:14:33.674819
16604,16604,"USS Skinner, FPO AE 76536",TRACK016604,delivered,2024-02-29 13:23:52.749896
16605,16605,"163 Daniel Alley Apt. 694, North Debraland, NH 58440",TRACK016605,returned,2024-09-07 03:34:43.428273
16606,16606,"57723 Calhoun Union Apt. 952, North Theodorefort, NV 77338",TRACK016606,processing,2023-12-27 05:48:57.146983
16607,16607,"776 Lester Port Apt. 728, North Ashley, FM 32405",TRACK016607,returned,2023-12-12 07:59:59.363969
16608,16608,"856 Whitehead Port Suite 617, North Joseph, WV 59884",TRACK016608,in_transit,2024-10-06 14:36:13.844062
16609,16609,"2492 Robert Extension Suite 232, Humphreyfort, CT 16623",TRACK016609,returned,2024-01-13 09:15:20.043264
16610,16610,"22987 Black Mill, North Scottfurt, AL 37397",TRACK016610,in_transit,2024-03-17 10:21:44.972864
16611,16611,"4227 Heidi Camp, Port Nathanburgh, NY 09251",TRACK016611,processing,2024-06-02 18:15:23.996385
16612,16612,"938 Myers Road, Michaelton, NV 48164",TRACK016612,in_transit,2024-10-02 16:10:09.681486
16613,16613,"USCGC Nolan, FPO AE 51992",TRACK016613,in_transit,2023-11-13 09:13:42.831290
16614,16614,"62930 Trevor Turnpike Suite 731, Arnoldbury, MD 20332",TRACK016614,processing,2024-01-21 01:13:35.463755
16615,16615,"0880 Brittany Plain Suite 814, Davidmouth, NJ 92705",TRACK016615,cancelled,2024-02-15 22:23:56.389686
16616,16616,"05950 Young Rest, Matthewfort, MI 05357",TRACK016616,cancelled,2024-01-13 17:12:39.792551
16617,16617,"0454 Scott Route, Wilsonfort, TN 68006",TRACK016617,returned,2024-06-15 20:01:41.839908
16618,16618,"6706 Tracy Square Suite 851, Richardbury, KY 81450",TRACK016618,in_transit,2024-07-18 21:25:37.165442
16619,16619,"076 Carmen Inlet, Ryanland, NJ 24318",TRACK016619,processing,2024-08-20 16:53:03.638612
